Symbol,dbsym,sector,cik,px_12m,px_ytd,px_q1,eps_ttm,eps_q
HII,HII,Industrials,1501585,18.375842742263004,-14.278781818449193,11.675955472552669,10.878962536023067,0.0
IBM,IBM,Information Technology,51143,-0.9838092131243092,-2.6469495931665366,-18.10324453897836,94.33962264150944,14.285714285714276
IEX,IEX,Industrials,832101,24.23838854669551,25.80210147777715,6.534809237511929,7.30158730158733,27.777777777777786
IDXX,IDXX,Health Care,874716,2.981364172068357,-17.35191534641759,-16.97061953180422,25.60073937153421,17.229729729729737
ITW,ITW,Industrials,49826,6.880266509896127,10.720665854648793,5.680064961429165,-5.193661971830985,11.764705882352953
INCY,INCY,Health Care,879169,69.91999999999999,18.25083510476768,-4.722137868205289,3439.999999999999,83.74999999999999
IR,IR,Industrials,1699150,-5.451987337319741,1.7924766473112808,1.1234536733148115,-26.732673267326735,6.521739130434775
PODD,PODD,Health Care,1145197,-45.13740661686232,-42.11415300161869,-26.145400802308394,-22.88288288288289,160.0
INTC,INTC,Information Technology,50863,426.86240140227875,225.73828230831757,19.561094554321336,,
IBKR,IBKR,Financials,1381197,62.151606603941076,42.0087064676617,4.259950248756228,288.3333333333334,22.916666666666664
ICE,ICE,Financials,1571949,-26.877165960723904,-17.924178809582614,-2.8710792788342876,42.236024844720475,79.71014492753625
IFF,IFF,Materials,51253,11.536413260551193,24.313696394123774,7.6717613889301095,,
IP,IP,Materials,51434,-21.60768452982811,-1.5991877141769306,-9.404746795278607,-664.102564102564,
INTU,INTU,Information Technology,896878,-64.48318547555189,-58.42948451896738,-34.74950383724354,22.52701579384872,10.678642714570861
ISRG,ISRG,Health Care,1035267,-20.801264175497302,-24.790353618275862,-18.623660469960978,20.497803806735,18.749999999999993
IVZ,IVZ,Financials,914208,67.0068027210884,2.7587519025875196,-7.534246575342463,-217.59999999999997,34.21052631578947
INVH,INVH,Real Estate,1687229,-6.922842329978652,9.784172661870505,-10.593525179856112,21.794871794871785,-3.703703703703707
IQV,IQV,Health Care,1478242,27.420346906138505,-8.075967341143064,-24.361022364217256,9.822646657571608,15.000000000000014
IRM,IRM,Real Estate,1020569,17.2370659461623,41.29530241813906,23.162274618585286,124.39024390243902,860.0
JBHT,JBHT,Industrials,728535,89.0804407531187,46.98906752411573,8.964630225080384,16.878402903811264,27.35042735042736
JBL,JBL,Information Technology,898293,57.94686661112654,49.7148372378696,16.513117487057993,41.05691056910568,96.22641509433963
JKHY,JKHY,Financials,779152,-19.26182237600922,-19.434396580072345,-13.372794037049218,15.647482014388489,12.499999999999996
J,J,Industrials,52988,-3.5851617281158044,-3.454133635334078,-3.907134767836906,-61.1764705882353,-666.6666666666667
JNJ,JNJ,Health Care,200406,68.54429973696028,26.90691270953094,18.08608279793247,-4.004449388209134,-52.863436123348016
JCI,JCI,Industrials,833444,34.51505016722409,17.597427008061484,9.377218996700233,45.47945205479452,38.88888888888889
JPM,JPM,Financials,19617,15.131057761857193,3.6561540608428533,-8.776010171488824,2.5024533856722355,17.15976331360947
KVUE,KVUE,Consumer Staples,1944048,-5.44152744630072,14.674384949348763,-0.20260492040521383,49.99999999999998,47.058823529411754
KDP,KDP,Consumer Staples,1418135,-0.8189398451459162,18.861527480371155,-6.102783725910066,22.727272727272705,-47.368421052631575
KEY,KEY,Financials,91576,28.575418994413425,11.506782945736438,-2.8585271317829397,,33.33333333333333
KEYS,KEYS,Information Technology,1601046,90.86900997324253,54.44592067709873,39.021749827772844,27.10280373831774,35.570469798657726
KMB,KMB,Consumer Staples,55785,-12.88362199939227,13.645823010603507,-4.390050540085221,-13.215258855585828,17.647058823529417
KIM,KIM,Real Estate,879101,19.490325625294936,24.913665515540217,10.853478046373954,,
KMI,KMI,Energy,1506307,13.201553123896947,16.68182645079135,21.921047844278686,28.44827586206897,37.5
KKR,KKR,Financials,1404912,-29.143698557728616,-26.386600768808353,-27.347611202635914,,
KLAC,KLAC,Information Technology,319201,,,,30.48729695960015,11.76470588235293
KHC,KHC,Consumer Staples,1637459,-4.624060150375941,4.640131985976481,-7.259228706949894,-321.4611872146119,13.559322033898319
KR,KR,Consumer Staples,56873,-18.349460103772262,-6.825092014722356,15.786525844135069,,
LHX,LHX,Industrials,202058,19.687599111956857,2.8129682604549844,17.552104617899467,9.2526690391459,33.33333333333334
LH,LH,Health Care,920148,8.566833790559091,14.36344068877553,6.343670280612246,30.219146482122273,32.936507936507944
LRCX,LRCX,Information Technology,707549,263.7227559136453,105.76170163033952,25.156313913399188,,40.776699029126206
LVS,LVS,Consumer Discretionary,1300514,-0.85443037974684,-27.816603947469474,-17.264419015436605,51.39664804469275,73.46938775510205
LDOS,LDOS,Industrials,1336920,-32.412122717674826,-39.672949002217294,-13.791574279379159,10.181451612903242,-7.581227436823103
LEN,LEN,Consumer Discretionary,920760,-23.656193196572318,-14.177289092147504,-15.505497713340477,,-52.551020408163254
LII,LII,Industrials,1069202,-4.796980174040854,17.38937916404939,-4.363048470307174,-1.358457493426813,-7.713498622589526
LLY,LLY,Health Care,59478,56.03700411013619,12.633811069465484,-14.53297495372997,129.04800650935718,169.93464052287578
LIN,LIN,Materials,1707925,14.680900148906261,28.238742964352713,16.2406191369606,9.43396226415095,13.390313390313397
LYV,LYV,Communication Services,1335258,24.44474087907691,30.933333333333344,7.073684210526321,-159.3959731543624,
LMT,LMT,Industrials,936468,17.188003177397547,12.837209302325592,24.924031007751957,-10.991379310344831,-11.538461538461537
L,L,Financials,60086,26.281009641425612,10.692241952331205,1.3578957363972854,28.85245901639342,-6.321839080459776
LOW,LOW,Consumer Discretionary,60667,-0.581649610775814,-5.748460788988153,-2.0232591886233164,-2.1505376344086002,-0.6849315068493157
LULU,LULU,Consumer Discretionary,1397187,-51.698959820518056,-42.99812256294228,-27.165070042844064,-15.98639455782314,-35.0
LITE,LITE,Information Technology,1633978,693.9102388891924,96.89533622559652,91.90075921908894,,
LYB,LYB,Materials,1489393,-12.83077425677882,23.244803695150118,86.08545034642034,-176.9230769230769,-29.629629629629633
MTB,MTB,Financials,36270,20.95696202531645,18.638259833134676,2.684247119586791,19.210174029451117,24.397590361445786
MPC,MPC,Energy,1510295,56.666274417509975,63.7476169977246,50.18756534038496,109.22865013774108,
MAR,MAR,Consumer Discretionary,1048286,34.05479255051414,20.124357673287285,5.35285684369915,8.646188850966984,1.673640167364018
MRSH,MRSH,Financials,62709,,,,-1.840490797545995,-15.412186379928322
MLM,MLM,Materials,916076,7.502735278819084,-3.7296411706126187,-5.424202512126975,140.42431192660558,1218.9473684210527
MRVL,MRVL,Information Technology,1835632,224.5129550672352,191.0631287874331,16.47937871389069,,-80.0
MAS,MAS,Industrials,62996,23.326874347890868,30.422446406052963,-4.815573770491799,10.382513661202182,20.689655172413797
MA,MA,Financials,1141391,-4.491606459838504,-5.546994028334751,-12.4932140167767,21.17812061711081,21.169916434540383
MKC,MKC,Consumer Staples,63754,-30.746810026556116,-21.509323153721915,-25.987373366612832,110.34482758620689,528.3333333333334
MCD,MCD,Consumer Discretionary,63908,-5.767097966728285,-8.274858105566196,1.6814694865629587,7.060900264783751,6.923076923076913
MCK,MCK,Health Care,927653,8.1010482900842,-4.108586690081594,5.504945182258325,,
MDT,MDT,Health Care,1613103,-6.271129141311693,-13.43151540383014,-9.825145711906746,,
MRK,MRK,Health Care,310158,58.305830583058295,23.008975637555196,14.251792753003766,-48.40116279069767,-185.57213930348257
META,META,Communication Services,1326801,-18.965709351235414,-11.809555569029296,-13.14648638816468,7.505863956215801,62.363919129082426
MET,MET,Financials,1099219,11.026147015293542,14.00709219858156,-10.422998986828757,-15.522875816993468,35.93749999999999
MTD,MTD,Health Care,1037646,8.667630105812197,-6.1608859052700975,-11.289697908597995,6.292134831460665,6.658130601792579
MGM,MGM,Consumer Discretionary,789570,27.73861171366594,29.139254385964918,1.4528508771929793,-67.41071428571429,-5.8823529411764754
MCHP,MCHP,Information Technology,827054,18.08035714285714,32.862412683462836,1.436307982105034,,
MU,MU,Information Technology,723125,705.3590656837571,240.01608616589732,17.771716323961396,1203.571428571429,756.0283687943263
MSFT,MSFT,Information Technology,789019,-20.569742598433205,-19.285404131257366,-23.147860968095447,17.28896103896103,23.410404624277444
MAA,MAA,Real Estate,912595,-4.545759752904055,2.295459451680215,-12.096135856659718,-31.392931392931406,-31.16883116883117
MRNA,MRNA,Health Care,1682852,177.66346992153444,169.98982706002036,72.32960325534081,,
TAP,TAP,Consumer Staples,24545,-18.967097891412855,-14.792202227934881,-7.733504712939155,,
MDLZ,MDLZ,Consumer Staples,1103982,-11.718636693255991,13.162297824874504,7.157464212678932,-24.90706319702602,41.935483870967744
MPWR,MPWR,Information Technology,1280452,72.84536497084252,42.07055375274782,20.42400568573115,-58.32338902147972,39.5017793594306
MNST,MNST,Consumer Staples,865752,53.63550519357885,27.29999347982004,-5.535632783464828,,
MCO,MCO,Financials,1059556,-2.39557311623555,-4.02419212777202,-14.551486563191174,20.48401037165083,7.803468208092486
MS,MS,Financials,895421,51.65886856656743,20.517153963157007,-7.295363641484975,29.425556858147733,31.923076923076927
MOS,MOS,Materials,1285785,-42.647458548518614,-12.37541528239201,5.897009966777422,-87.93103448275863,-208.0
MSI,MSI,Information Technology,68505,-0.6699419383653482,10.202378468600038,13.172856248696018,3.4195162635529615,-13.833992094861646
MSCI,MSCI,Financials,1408198,3.752364574376621,5.1620606409217284,-6.049276195954379,20.42640990371391,49.05660377358491
NDAQ,NDAQ,Financials,1120193,-4.806070826306918,-12.827508107273388,-12.595871724918927,50.2262443438914,33.8235294117647
NTAP,NTAP,Information Technology,1002047,44.446527322148285,43.87340708584233,-4.415814778509075,,
NFLX,NFLX,Communication Services,1065280,-40.00974319716055,-17.05335186571154,2.6943226772158546,,86.36363636363636
NEM,NEM,Materials,1164727,64.96685364609893,-2.813939515321451,8.421790506709392,73.25842696629212,78.57142857142858
NWSA,NWSA,Communication Services,1564708,-10.427177934746057,1.972046716446485,-4.575914225540867,247.45762711864398,-11.111111111111107
NWS,NWS,Communication Services,1564708,-12.351060738157503,1.823092505064139,-3.7643484132343086,247.45762711864398,-11.111111111111107
NEE,NEE,Utilities,753308,20.900629619490818,10.034257240734966,15.727187791965115,47.565543071161045,160.0
NKE,NKE,Consumer Discretionary,320187,-39.94004224296518,-30.91692789968651,-20.10971786833856,,-35.18518518518519
NI,NI,Utilities,1111711,19.281168101834535,14.412257601149147,11.6949964089059,8.648648648648633,6.000000000000005
NDSN,NDSN,Industrials,72331,31.739623497391722,20.81201381089064,10.65144140771248,7.471980074719797,6.091370558375629
NSC,NSC,Industrials,702165,22.887297111940864,11.73739823315434,-0.5196604884808553,-18.976109215017072,-26.586102719033228
NTRS,NTRS,Financials,73124,37.96766382879011,29.31185944363104,2.1815519765739477,-10.830999066293169,42.631578947368425
NOC,NOC,Industrials,1133421,8.863248202724705,-3.8610275612301237,19.654147338144657,25.887924230465664,84.93975903614458
NCLH,NCLH,Consumer Discretionary,1513761,-5.949547834364588,-11.548791405550574,-16.338406445837062,-29.545454545454536,
NRG,NRG,Utilities,1013871,-12.289481281878544,-14.15384615384615,-8.219780219780226,-85.37360890302067,-85.59556786703601
NUE,NUE,Materials,73309,64.58768267223383,35.3267533104463,3.6782736635605717,77.77777777777776,382.08955223880594
NVDA,NVDA,Information Technology,1045810,27.14686867367595,4.435981333476358,-6.447460172718989,110.64516129032265,214.47368421052633
NVR,NVR,Consumer Discretionary,906163,-12.054305999391934,-7.591738968289674,-9.772921716811645,-15.590278493537538,-28.54581883370241
NXPI,NXPI,Information Technology,1413447,23.710873891803864,26.080442549268177,-9.222081364526924,13.943355119825721,130.72916666666666
ORLY,ORLY,Consumer Discretionary,898173,-0.2653399668325118,-1.1072133304100062,1.1675071256303404,,16.129032258064512
OXY,OXY,Energy,797468,14.06906206252916,18.895914396887157,56.6877431906615,61.382113821138205,306.49350649350646
ODFL,ODFL,Industrials,878927,29.305943121771637,38.93212554223015,24.61724929829039,-10.131332082551596,-4.201680672268911
OMC,OMC,Communication Services,29989,6.523506299959347,-2.6074569552830495,-6.701350179611065,-105.05464480874318,-6.896551724137923
ON,ON,Information Technology,1097864,112.78332245126386,110.66118755194383,14.359589989842082,-5.555555555555561,
OKE,OKE,Energy,1039684,8.458878735490227,19.472216554444664,22.954499081820035,9.570312499999986,18.269230769230763
ORCL,ORCL,Information Technology,1341439,-35.935003879684146,-27.7277174192884,-24.26754544050255,34.81152993348116,24.509803921568626
OTIS,OTIS,Industrials,1781335,-27.230187176423726,-16.329918150077273,-11.762349035544627,-1.5706806282722525,42.622950819672134
PCAR,PCAR,Industrials,75362,21.700610997963345,9.166476364466792,5.50353962091803,-28.679817905918075,19.791666666666664
PKG,PKG,Materials,75677,17.501109850540143,15.50695825049704,2.8948261649614615,-13.912133891213374,-15.486725663716811
PLTR,PLTR,Information Technology,1321655,-1.5784657617813003,-27.264018033248803,-17.480980557903624,286.9565217391305,325.0
PANW,PANW,Information Technology,1327567,75.19991902014374,87.91596547418708,-12.838608110308892,-72.09944751381217,-159.45945945945945
PSKY,PSKY,Communication Services,2041610,,,,,-31.818181818181824
PH,PH,Industrials,76334,36.91872449922522,9.562704768838737,1.8440571532581052,13.361522198731485,-4.206241519674362
PAYX,PAYX,Industrials,723531,-27.87463537073469,-5.265971665330138,-17.958656330749356,,9.090909090909099
PYPL,PYPL,Financials,1633917,-24.52861505776126,-2.742128678986999,-3.4265913757700273,19.775280898876403,-6.201550387596905
PNR,PNR,Industrials,77360,-26.950354609929082,-26.287223823246876,-16.31123919308356,5.426356589147273,12.903225806451612
PEP,PEP,Consumer Staples,77476,6.57204110297922,0.4389326273252836,8.179474674284126,-6.323529411764714,27.819548872180437
PFE,PFE,Health Care,78003,-2.954091816367277,-2.369477911646589,12.771084337349393,-5.072463768115931,-9.615384615384624
PCG,PCG,Utilities,1004980,20.750708215297454,5.966438781852079,9.136109384710988,18.348623853211027,39.28571428571428
PM,PM,Consumer Staples,1413329,2.649733900261886,13.599252103459026,3.060143346837041,46.09053497942388,-9.302325581395344
PSX,PSX,Energy,1534701,43.2422556940441,36.68836200216954,41.190144119014406,127.92792792792788,-56.77966101694915
PNW,PNW,Utilities,764622,20.473568281938338,23.35363103292738,13.616373477672528,6.138613861386131,
PNC,PNC,Financials,713676,29.545926849542802,19.477719214183043,-0.3210349784379396,21.625441696113075,17.663817663817667
PPG,PPG,Materials,79879,7.627555402851738,22.321472153072676,4.388148582027629,49.4669509594883,4.2944785276073665
PPL,PPL,Utilities,922224,8.551663232263774,5.206847360912992,8.987161198288174,,
PFG,PFG,Financials,1126328,37.215346534653484,25.702947845804978,2.182539682539675,49.25053533190581,819.047619047619
PG,PG,Consumer Staples,80424,-6.082128900192297,5.626482489186557,0.746476908050786,9.271523178807941,5.844155844155835
PGR,PGR,Financials,80661,-12.173435992508663,1.9052636200008743,-12.979059660213355,32.56911665542817,9.839816933638437
PLD,PLD,Real Estate,1045609,30.780414595253735,9.215885947046853,3.540654864483783,-0.748129675810458,66.66666666666667
PRU,PRU,Financials,1137774,3.6228560946528487,0.08858965272857677,-13.465627214741305,53.15457413249213,-14.285714285714288
PEG,PEG,Utilities,788784,-1.5445879087727765,1.5938239322624836,0.7969119661312529,23.497267759562828,25.423728813559325
PTC,PTC,Information Technology,857005,-28.043000809155018,-28.55093256814921,-18.192252510760397,175.85227272727278,268.8888888888889
PSA,PSA,Real Estate,1393311,10.569214772079283,27.03869277015569,4.403036842916586,-3.968253968253989,32.843137254901954
PHM,PHM,Consumer Discretionary,822416,21.628012733060476,14.079761143100878,0.3454894433781108,-26.977401129943505,-30.350194552529175
PWR,PWR,Industrials,1050915,79.53843260524974,58.409880172097026,30.189283047492623,17.58064516129032,51.041666666666664
QCOM,QCOM,Information Technology,804328,10.783514208644384,3.2386297205658776,-24.76324096808138,-0.6362672322375451,173.015873015873
DGX,DGX,Health Care,1022079,20.281124497991954,24.331180811808117,12.990083025830268,14.412136536030348,15.46391752577321
Q,Q,Information Technology,2058873,,,,,-21.739130434782613
RL,RL,Consumer Discretionary,1037038,46.293881000055116,12.59755683746182,-2.737246917769487,,
RJF,RJF,Financials,720005,5.193041453792935,1.3016130036744178,-9.827489568412528,8.333333333333375,15.254237288135608
RTX,RTX,Industrials,101829,38.053956585061385,8.55351056578051,5.2869802317655035,56.30498533724344,32.456140350877206
O,O,Real Estate,726728,10.413423283168989,13.193828693030675,8.724951232488042,10.909090909090898,17.85714285714285
REG,REG,Real Estate,910606,13.876775917850615,17.300586828950216,9.635586466710144,,
REGN,REGN,Health Care,872589,22.286814460353654,-15.242401471769485,0.08550773456326155,4.117946110828648,-7.152682255845937
RF,RF,Financials,1281761,25.299958626396357,11.711545555145708,-3.651789007746209,16.42512077294683,21.56862745098039
RSG,RSG,Industrials,1060391,-11.165167620605065,2.558172464246944,3.3794307830273373,5.128205128205112,7.594936708860751
RMD,RMD,Health Care,943819,-18.213393693412428,-13.009007513179194,-6.817898800381883,32.74456521739131,10.483870967741945
RVTY,RVTY,Health Care,31791,14.91919191919191,17.603886706636352,-9.375646061608434,-11.11111111111114,2.85714285714286
HOOD,HOOD,Financials,1783879,21.773142112125154,-0.4883246026813448,-38.41782828731244,17.71428571428569,2.7027027027027053
ROK,ROK,Industrials,1024478,39.33075400927375,21.293772818429566,-7.745410603177872,4.395604395604389,39.639639639639626
ROL,ROL,Industrials,84839,-23.4375,-27.725,-10.983333333333334,10.101010101010111,0.0
ROP,ROP,Information Technology,882835,-36.37046351601524,-18.16303151463421,-20.526067521732294,15.42898341744772,59.150326797385624
ROST,ROST,Consumer Discretionary,745732,64.14833051238655,18.421490814231014,20.192040850308057,13.112164296998422,37.41496598639456
RCL,RCL,Consumer Discretionary,884887,-5.933870660658746,6.330930090749298,-1.2841206642993042,33.36045565500408,28.888888888888882
SPGI,SPGI,Financials,64040,-16.90603976113084,-15.882307927762485,-18.637128864401596,24.19481539670072,32.4858757062147
CRM,CRM,Information Technology,1108524,-39.03129712037071,-37.429703717682585,-29.567842989243243,35.05477308294207,52.201257861635206
SNDK,SNDK,Information Technology,2023554,,,,,
SBAC,SBAC,Real Estate,1034054,-22.642418655324846,-4.628816448829875,-11.083845637237166,25.66137566137565,-14.70588235294118
SLB,SLB,Energy,87347,28.214234976559172,17.604899661193652,33.95882199635132,-23.05084745762712,-13.793103448275856
STX,STX,Information Technology,1137789,469.00282544276746,199.82207051817423,42.46341551980828,,108.28025477707006
SRE,SRE,Utilities,1032208,22.094625631603137,5.368671423717286,10.046437875184044,-35.38461538461537,13.669064748201452
NOW,NOW,Information Technology,1373715,-47.819768878695925,-31.045068582625735,-31.534944480731554,1099.9999999999984,2.2727272727272747
SHW,SHW,Materials,89800,-0.9091420851159548,8.637289390853553,-1.0646176633956617,-1.6068052930056704,7.499999999999996
SPG,SPG,Real Estate,1063761,37.4284670644101,21.90959658692013,0.7344602257385091,128.98089171974524,16.535433070866137
SWKS,SWKS,Information Technology,4127,-18.853734439834035,-1.3167231727509332,-15.54048726641961,-3.0201342281879295,-44.18604651162791
SJM,SJM,Consumer Staples,91419,12.910900704054384,18.867249399376362,-1.375044727291319,,
SW,SW,Materials,2005951,0.2072651903567202,18.743536711478793,3.076525336090996,-12.195121951219496,-83.56164383561644
SNA,SNA,Industrials,91440,29.678799509233333,19.612906969995937,5.371133422320229,1.360544217687083,3.991130820399127
SOLV,SOLV,Health Care,1964738,0.4363449691991761,-1.2367491166077604,-17.566885411408386,276.49769585253466,-91.02564102564101
SO,SO,Utilities,92122,6.156514199002805,12.303634904254102,10.652448113748436,-6.235011990407669,-0.8264462809917362
LUV,LUV,Industrials,92380,50.359066427289044,21.523579201934705,-9.081015719467967,68.53932584269666,
SWK,SWK,Industrials,93556,30.57962778803809,23.741249326871294,-4.348411416262799,0.8264462809917362,-35.0
SBUX,SBUX,Consumer Discretionary,829224,9.846688794057211,23.775601068566353,6.357969723953705,-41.41414141414141,32.35294117647059
STT,STT,Financials,93751,59.55119214586253,32.248314345501036,-1.9065333643338844,10.92342342342343,22.05882352941177
STLD,STLD,Materials,1022671,69.3442434020975,29.989384288747335,6.1807029959896065,22.601839684625503,93.05555555555554
STE,STE,Health Care,1757898,-10.104299789751403,-13.965003649563046,-12.757688741591211,,
SYK,SYK,Health Care,310764,-17.702951332005956,-7.103840682788054,-6.541963015647223,16.756756756756758,14.201183431952662
SMCI,SMCI,Information Technology,1375365,15.45473818104728,85.93376579037215,16.558552406964843,55.94405594405597,323.5294117647058
SYF,SYF,Financials,1601712,11.875091628793456,-8.517652700353661,-18.467901456572555,32.328767123287676,20.10582010582011
SNPS,SNPS,Information Technology,883241,11.694068651873435,-6.904959645648323,-15.553993909580688,-60.10781671159031,-95.92760180995475
SYY,SYY,Consumer Staples,96021,9.661367455085944,15.106498439831784,-3.228869895536557,,-13.414634146341461
TMUS,TMUS,Communication Services,1283699,-26.649000041406147,-12.74258693724757,3.4651758447443504,-8.10546875,-12.015503875968994
TROW,TROW,Financials,1113169,20.143884892086316,15.77970901279171,-11.971487159457073,5.788876276958,3.720930232558143
TTWO,TTWO,Communication Services,946581,6.166208676825713,-0.4139816442101152,-22.882249560632694,,
TPR,TPR,Consumer Discretionary,1116132,65.84972960533887,12.794428359026512,10.478128179043743,,73.68421052631578
TRGP,TRGP,Energy,1389170,50.57568180496599,40.36861363328364,35.93169806206804,80.29465930018412,142.85714285714283
TGT,TGT,Consumer Staples,27419,25.353739532197505,33.2003682111077,23.841669223688243,-16.813186813186796,-24.66960352422908
TEL,TEL,Information Technology,1385157,15.938454310547323,-13.225792272867132,-8.135906114016967,4.64037122969838,7150.0
TDY,TDY,Information Technology,1094285,27.434744354286835,27.546966731898227,18.404109589041084,12.929061784897014,21.553884711779432
TER,TER,Information Technology,97210,301.5123490371015,90.70332282569376,53.97653868017156,52.69121813031163,314.75409836065575
TSLA,TSLA,Consumer Discretionary,1318605,31.230610134436397,-12.498331776324568,-17.142666488722803,-37.71428571428571,8.333333333333341
TXN,TXN,Information Technology,97476,39.67122767008744,69.44092219020175,11.873198847262234,10.795454545454533,31.249999999999993
TPL,TPL,Energy,1811074,14.431454106008657,41.8463682285316,65.31092144225742,117.6119402985074,18.285714285714278
TXT,TXT,Industrials,217346,14.18251420103729,6.062170222528107,0.42440926818076985,18.05869074492101,10.619469026548684
TMO,TMO,Health Care,97745,24.199710495716744,-9.679367708980468,-15.151515151515149,6.6862170087976365,11.306532663316576
TJX,TJX,Consumer Discretionary,109198,23.092289252896524,0.27338410466706264,3.9673240903469464,20.94117647058825,29.34782608695651
TKO,TKO,Communication Services,1973266,10.68724022091898,-7.0145648482529355,-3.556310238442595,36.54822335025381,62.31884057971018
TTD,TTD,Communication Services,1671933,-74.0302164148632,-49.72332015810278,-40.39525691699605,7.317073170731714,-20.000000000000004
TSCO,TSCO,Consumer Discretionary,916365,-41.27218934911242,-36.480000000000004,-9.329999999999995,0.9950248756218916,-8.823529411764714
TT,TT,Industrials,1466258,10.111492478864804,22.76211878009631,7.0382022471910055,7.660283097418817,-1.872659176029956
TDG,TDG,Industrials,1260221,-10.777081515560138,1.4681230126214917,-12.849271200583345,22.870955745630315,11.650485436893192
TRV,TRV,Financials,86312,28.16969969295291,18.022894972760504,0.5689262809461582,82.4169842133914,357.64705882352945
TRMB,TRMB,Information Technology,864749,-30.632927945599576,-32.30170378405973,-16.70601748452556,-68.84176182707992,55.555555555555536
TFC,TFC,Financials,92230,15.316742081447954,3.555465258025192,-6.643640796424211,18.128654970760238,25.287356321839088
TYL,TYL,Information Technology,860731,-46.11108286300233,-29.949987882526607,-24.578642402344187,9.200603318250382,2.1739130434782505
TSN,TSN,Consumer Staples,100493,2.702231520223153,0.5118580447022625,9.290223511346207,9.677419354838705,3550.0
USB,USB,Financials,36104,32.73822327382232,15.648425787106458,-2.5487256371814038,18.069306930693056,14.563106796116495
UBER,UBER,Industrials,1543151,-19.265607202907198,-8.904528763769893,-11.95838433292533,-29.42206654991243,-84.33734939759036
UDR,UDR,Real Estate,74208,0.5136986301369939,11.992368492777338,-7.904061052057775,308.3333333333333,147.82608695652172
ULTA,ULTA,Consumer Discretionary,1403568,-2.5792686791017982,-23.775680544766374,-13.638993107779774,4.341024638247944,15.522388059701491
UNP,UNP,Industrials,100885,19.81788852570361,21.9981846473029,4.892807745504846,9.459459459459465,6.296296296296293
UAL,UAL,Industrials,100517,66.51886085435923,19.222858164907898,-17.698086209980325,1.7288444040036353,84.48275862068968
UPS,UPS,Industrials,1090727,5.915007656967841,11.541175284749517,-0.8970869871988696,-9.781021897810218,-27.142857142857135
URI,URI,Industrials,1067701,41.88065099457505,35.76575574424956,-10.06711409395974,1.478215767634837,6.573957016434886
UNH,UNH,Health Care,731766,30.090664052928197,28.81232560960816,-17.930365158316143,-44.4118878191712,0.7299270072992805
UHS,UHS,Health Care,352915,-16.23809523809524,-27.354074889867842,-17.937775330396466,34.55056179775282,17.708333333333346
VLO,VLO,Energy,1035002,94.04412563851758,64.5428852297862,51.78790857704598,367.2354948805461,
VEEV,VEEV,Health Care,1393052,-31.887822721730373,-13.648176359888886,-21.296711174836457,19.745222929936297,14.598540145985398
VTR,VTR,Real Estate,740260,47.244094488188956,19.639395114385415,5.6869587695489,66.66666666666667,9.999999999999995
VLTO,VLTO,Industrials,1967680,-9.796276440198849,-7.218768798877074,-11.324443553238417,10.857142857142868,13.333333333333334
VRSN,VRSN,Information Technology,1014473,-11.349406759140756,5.491067753354728,2.2515847534370526,,
VRSK,VRSK,Industrials,1442145,-39.803746084510635,-15.815117786419918,-15.193777658575836,-4.093567251461979,4.848484848484853
VZ,VZ,Communication Services,732712,-2.5309207512597243,4.429447852760737,23.14110429447853,-2.1428571428571397,4.347826086956526
VRTX,VRTX,Health Care,875320,45.9240692430138,16.445772504741328,-1.543686322939175,,61.44578313253008
VRT,VRT,Industrials,1674101,145.4256100546805,85.7098746371889,54.918792070647804,131.39534883720933,135.71428571428575
VTRS,VTRS,Health Care,1792044,81.61044613710557,33.9486356340289,8.426966292134818,,
VICI,VICI,Real Estate,1705696,-17.646167827930924,-3.325035561877676,-2.8093883357041327,16.79999999999998,60.78431372549018
V,V,Financials,1403161,1.7164242100228044,3.0355717706076923,-13.843917455250255,,
VST,VST,Utilities,1692819,-18.26397532334001,-6.384033717614979,-6.712532539977689,-5.229793977812996,
VMC,VMC,Materials,1396009,14.572389554438603,6.300841514726518,-4.496844319775595,19.148936170212774,29.89690721649485
WRB,WRB,Financials,11544,-1.0774826710589713,2.751639577986875,-5.503279155973761,9.512761020881673,25.961538461538463
GWW,GWW,Industrials,277135,27.739555052611053,33.10377970778979,8.134620815394289,-4.518613607188716,18.154158215010153
WAB,WAB,Industrials,943452,25.245917295387276,22.881236823612095,17.104708362614197,10.641627543036005,12.765957446808523
WMT,WMT,Consumer Staples,104169,13.721498371335517,0.28725314183122297,11.543985637342914,21.36752136752135,19.64285714285714
DIS,DIS,Communication Services,1744489,-19.483358976435326,-12.608217974071634,-15.288947484069448,38.986784140969135,-29.83425414364641
WBD,WBD,Communication Services,1437107,141.64383561643837,-8.236518120339865,-4.803190567019255,,
WM,WM,Industrials,823768,0.6993006993006867,4.860731840524313,4.569452029856169,4.066265060240971,13.291139240506325
WAT,WAT,Health Care,1000697,6.248599596683846,-0.17630651018366583,-21.6172833008789,-28.675136116152444,-142.85714285714286
WEC,WEC,Utilities,783325,13.424997612909383,12.634523301569246,9.747309533968608,,
WFC,WFC,Financials,72971,4.945999018163971,-8.280596374557547,-14.625120669312452,16.366906474820166,15.107913669064763
WELL,WELL,Real Estate,766704,55.436073360601654,27.01347708894879,6.609164420485181,14.857142857142843,154.99999999999997
WST,WST,Health Care,105770,64.39428006115658,32.83432952419019,-8.925748959904068,17.425431711145986,56.09756097560975
